7.07997e-08	3	0.619108	3.61911
7.08997e-08	3	0.618634	3.61863
7.09997e-08	3	0.618148	3.61815
7.10997e-08	3	0.617747	3.61775
7.11997e-08	3	0.617351	3.61735
7.12997e-08	3	0.616964	3.61696
7.13997e-08	3	0.616486	3.61649
7.14997e-08	3	0.616007	3.61601
7.15997e-08	3	0.615526	3.61553
7.16997e-08	3	0.614997	3.615
7.17997e-08	3	0.614651	3.61465
7.18997e-08	3	0.614098	3.6141
7.19997e-08	3	0.613861	3.61386
7.20997e-08	3	0.613307	3.61331
7.21997e-08	3	0.612913	3.61291
7.22997e-08	3	0.612438	3.61244
7.23997e-08	3	0.611974	3.61197
7.24997e-08	3	0.611404	3.6114
7.25997e-08	3	0.611057	3.61106
7.26997e-08	3	0.61063	3.61063
7.27997e-08	3	0.610241	3.61024
7.28997e-08	3	0.609748	3.60975
7.29997e-08	3	0.609212	3.60921
7.30997e-08	3	0.608803	3.6088
7.31997e-08	3	0.608353	3.60835
7.32997e-08	3	0.607965	3.60796
7.33997e-08	3	0.607416	3.60742
7.34997e-08	3	0.606953	3.60695
7.35997e-08	3	0.606524	3.60652
7.36997e-08	3	0.606172	3.60617
7.37997e-08	3	0.60563	3.60563
7.38997e-08	3	0.605236	3.60524
7.39997e-08	3	0.604697	3.6047
7.40997e-08	3	0.604302	3.6043
7.41997e-08	3	0.603826	3.60383
7.42997e-08	3	0.603461	3.60346
7.43997e-08	3	0.602995	3.60299
7.44997e-08	3	0.602446	3.60245
7.45997e-08	3	0.602068	3.60207
7.46997e-08	3	0.601604	3.6016
7.47997e-08	3	0.601138	3.60114
7.48997e-08	3	0.600763	3.60076
7.49997e-08	3	0.600262	3.60026
7.50997e-08	3	0.599797	3.5998
7.51998e-08	3	0.599369	3.59937
7.52998e-08	3	0.598918	3.59892
7.53998e-08	3	0.598368	3.59837
7.54998e-08	3	0.597989	3.59799
7.55998e-08	3	0.597451	3.59745
7.56998e-08	3	0.597079	3.59708
7.57998e-08	3	0.596639	3.59664
7.58998e-08	3	0.596073	3.59607
7.59998e-08	3	0.595705	3.5957
7.60998e-08	3	0.595324	3.59532
7.61998e-08	3	0.594864	3.59486
7.62998e-08	3	0.594334	3.59433
7.63998e-08	3	0.593879	3.59388
7.64998e-08	3	0.5935	3.5935
7.65998e-08	3	0.593037	3.59304
7.66998e-08	3	0.592583	3.59258
7.67998e-08	3	0.592126	3.59213
7.68998e-08	3	0.591683	3.59168
7.69998e-08	3	0.591196	3.5912
7.70998e-08	3	0.590776	3.59078
7.71998e-08	3	0.590249	3.59025
7.72998e-08	3	0.589815	3.58982
7.73998e-08	3	0.589415	3.58942
7.74998e-08	3	0.58897	3.58897
7.75998e-08	3	0.588485	3.58848
7.76998e-08	3	0.588038	3.58804
7.77998e-08	3	0.587543	3.58754
7.78998e-08	3	0.587165	3.58717
7.79998e-08	3	0.586716	3.58672
7.80998e-08	3	0.586109	3.58611
7.81998e-08	3	0.58575	3.58575
7.82998e-08	3	0.585307	3.58531
7.83998e-08	3	0.58493	3.58493
7.84998e-08	3	0.584397	3.5844
7.85998e-08	3	0.58403	3.58403
7.86998e-08	3	0.583505	3.58351
7.87998e-08	3	0.58303	3.58303
7.88998e-08	3	0.582539	3.58254
7.89998e-08	3	0.582073	3.58207
